Season,Sector,Category,Crop,QueryType,QueryText,KCCAns,StateName,DistrictName,BlockName,CreatedOn
KHARIF,HORTICULTURE,Fruits,Citrus,Fertilizer Use and Availability,TELL ME NUTRIENT MANAGEMENT IN KAMRAKH  ?,SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER,DELHI,CENTRAL,DELHI,37:52.5
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",PLZ TELL ME CONTROL SHEATH BLIGHT,SPRAY OF COPPER OXICHLORIDE 45 GM + STREPTOCYCLIN 2 GM PER 15 LITER WATER,DELHI,CENTRAL,DELHI,10:33.8
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Sowing Time and Weather,Asked for SMS activation ?,SMS activation Process Is Successfully Completed on your number,DELHI,CENTRAL,DELHI,05:20.0
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,RAIN POSSIBILITY IN NEXT 2-3  DAYS AND CLOUDY SKY,DELHI,CENTRAL,DELHI,40:03.2
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,"NO RAIN POSSIBILITY IN NEXT 5  DAYS BUT CLOUDY SKY """,DELHI,CENTRAL,DELHI,09:58.1
KHARIF,AGRICULTURE,Fiber Crops,Cotton (Kapas),"	Plant Protection	",TELL ME ABOUT PLANTPROTECTION OF COTTON ?,SPRAY OF IMAMECTIN BENZOATE 1 GM PER 3 LITER WATER,DELHI,CENTRAL,DELHI,24:26.2
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,TELL ME SUBSIDY IN DAIRY LOAN,25-33 % SUBSIDY IN DAIRY LOAN,DELHI,CENTRAL,DELHI,06:42.2
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,CENTRAL,DELHI,54:28.2
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME RAIN FALL INFORMATION.,LIGHT RAIN FALL MAY BE 6 OR 7 SEPTEMBER.,DELHI,CENTRAL,DELHI,13:23.0
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,TELL ME SUBSIDY IN DAIRY LOAN,25--33.33 % SUBSIDY IN DAIRY LOAN,DELHI,CENTRAL,DELHI,18:53.9
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Cattle shed Planning and Management,TELL ME SUBSIDY IN DAIRY FARMING LOAN,25-33.33 % SUBSIDY IN DAIRY FARMING LOAN,DELHI,CENTRAL,DELHI,31:42.8
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,TELL ME SUBSIDY IN DAIRY LOAN,CONTECT IN NEAREST BANK,DELHI,CENTRAL,DELHI,40:24.3
KHARIF,HORTICULTURE,Vegetables,Tomato,"	Plant Protection	",TELL ME FUNGUS CONTROL IN TOMATO,SPRAY OF MENCOZEB 2 GM PER LITER WATER,DELHI,CENTRAL,DELHI,42:49.4
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,I WANT LOAN ON ANIMAL.,CONTECT IN NEAREST BANK.,DELHI,CENTRAL,DELHI,47:40.5
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,INFORMATION ABOUT The Dairy Entrepreneur Development Scheme (DEDS,"The Dairy Entrepreneur Development Scheme (DEDS) by NABARD (National Bank for Agriculture and Rural Development)-both male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,CENTRAL,DELHI,08:11.5
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT  3-4  DAYS BUT CLOUDY SKY,DELHI,CENTRAL,DELHI,37:36.0
KHARIF,AGRICULTURE,Others,Others,Weather,Asked for SMS activation ?,SMS activation Process Is Successfully Completed on your number,DELHI,CENTRAL,DELHI,30:14.2
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Artificial Insemination,TELL ME CONTECT NUMBER OF ANIMAL HUSBANDRY ?,CONTECT NUMBER OF ANIMAL HUSBANDRY-1800 180 1199,DELHI,CENTRAL,DELHI,06:19.0
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Animal Breeding,TELL ME CONTECT NUMBER OF ANIMAL HUSBANDRY ?,CONTECT NUMBER OF ANIMAL HUSBANDRY-1800 180 1199,DELHI,CENTRAL,DELHI,19:09.7
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Livestock Products Processing and Packaging,information about The Dairy Entrepreneur Development Scheme (DEDS,"The Dairy Entrepreneur Development Scheme (DEDS) by NABARD (National Bank for Agriculture and Rural Development)-both male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,CENTRAL,DELHI,17:37.5
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,Asked for SMS activation ?,SMS activation Process Is Successfully Completed on your number,DELHI,CENTRAL,DELHI,19:20.1
KHARIF,AGRICULTURE,Others,Others,Credit,information about The Dairy Entrepreneur Development Scheme (DEDS,"The Dairy Entrepreneur Development Scheme (DEDS) by NABARD (National Bank for Agriculture and Rural Development)-both male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,CENTRAL,DELHI,26:24.1
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)","Animal Production (Piggery, Goatery, Sheep Farming etc.)",TELL ME ABOUT ANIMAL LOAN ?,PLEASE CONTACT TO NEAREST BANK IN YOUR DISTRICT,DELHI,CENTRAL,DELHI,59:49.0
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME RAIN FALL INFORMATION.,RAIN POSSIBILITY IN NEXT  2-3  DAYS BUT CLOUDY SKY,DELHI,CENTRAL,DELHI,14:22.9
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME RAIN FALL INFORMATION.,RAIN FALL MAY BE 6 OR 7 SEPTEMBER.,DELHI,CENTRAL,DELHI,53:48.5
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,TELL ME DAIRY FARMING LOAN,CONTECT IN NEAREST BANK,DELHI,CENTRAL,DELHI,18:31.1
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,INFORMATION ABOUT NABARD DAIRY PROJECT,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,CENTRAL,DELHI,32:55.2
KHARIF,HORTICULTURE,Fruits,Guava,"	Plant Protection	",TELL ME FRUIT FLY IN GUAVA PLANT.,SPRAY OF MALATHIAN 50% EC 2 ML PER LITER WATER,DELHI,CENTRAL,DELHI,28:02.1
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,I WANT TO SUBSIDY ON ANIMAL.,CONTECT IN NEAREST BANK.,DELHI,CENTRAL,DELHI,17:07.6
KHARIF,HORTICULTURE,Vegetables,Bottle Gourd ,"	Plant Protection	",TELL ME APHID CONTROL OF APHIDS IN MOONG,SPRAY OF IMIDACHLOPRID 17.8% SL 0.5 ML PER LITER WATER,DELHI,CENTRAL,DELHI,13:25.7
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,INFORMATION ABOUT DAIRY PROJECT,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,CENTRAL,DELHI,01:01.8
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,CENTRAL,DELHI,30:58.5
KHARIF,HORTICULTURE,Fruits,Banana,Seeds and Planting Material,TELL ME CONTROL FLOWER DROPING IN BANANA.,SPRAY OF PLANOFIX 1 ML PER 4 LITER WATER,DELHI,CENTRAL,DELHI,44:46.5
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,information about in dairy project,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,CENTRAL,DELHI,55:39.7
KHARIF,AGRICULTURE,Others,Others,Training and Exposure Visits,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,CENTRAL,DELHI,20:44.7
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,TELL ME DAIRY FARMING LOAN,CONTECT IN NEAREST BANK,DELHI,CENTRAL,DELHI,12:50.3
KHARIF,AGRICULTURE,Others,Others,Government Schemes,TELL ME NOIDA AGRICULTURE DEPARTMENT CONTECT NUMBER.,CONTECT FOR 9235629561,DELHI,CENTRAL,DELHI,07:25.3
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME RAIN FALL INFORMATION.,NO RAIN POSSIBILITY IN NEXT  3-4  DAYS BUT CLOUDY SKY,DELHI,CENTRAL,DELHI,42:38.7
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,CENTRAL,DELHI,51:31.2
KHARIF,HORTICULTURE,Fruits,Guava,"	Plant Protection	",TELL ME CONTROL OF FRUIT BLACK IN GUAVA,SPRAY OF BOREX 4 GM PER LITER WATER,DELHI,CENTRAL,DELHI,38:02.5
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,TELL ME ABOUT DAIRY SUBSIDY,PLEASE CONTACT TO YOUR NEAREST VETERNARY DR. or ANIMAL HUSBANDRY DEPARTMENT,DELHI,CENTRAL,DELHI,49:58.6
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,CENTRAL,DELHI,41:00.2
KHARIF,AGRICULTURE,Others,Others,Weather,INFORMATION ABOUT KCC,THANX FOR CALLING KISAAN CALL CENTER,DELHI,CENTRAL,DELHI,15:30.0
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",PLZ TELL ME CONTROL OF SHEATH BLIGHT,SPRAY  OF PROPICONAZOLE 1 ML PER LITER WATER,DELHI,CENTRAL,DELHI,18:10.3
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT  3-4  DAYS BUT CLOUDY SKY,DELHI,CENTRAL,DELHI,22:39.2
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT  3-4  DAYS BUT CLOUDY SKY,DELHI,CENTRAL,DELHI,45:43.0
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,INFORMATION ABOUT DAIRY PROJECT,"male and female from OC and BC social sections will be provided subsidy to the tune of 25 per cent whereas for those from SC and ST social sections, the subsidy will be extended up to 33 per cent on bank loan amount.As per the guidelines, a maximum of Rs 6 lakh",DELHI,CENTRAL,DELHI,54:00.0
KHARIF,HORTICULTURE,Fruits,Guava,"	Plant Protection	",TELL ME NUTRIENT DEFICIENCY IN GUAVA,SPRAY OF MULTIPLAX (MICRONUTRIENT) 4 ML PER LITER WATER,DELHI,CENTRAL,DELHI,55:31.2
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,FOR CALLING KISAAN CALL CENTER,THANX FOR CALLING KISAAN CALL CENTER,DELHI,CENTRAL,DELHI,56:36.9
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME FUNGAL IN DHAN,SPRAY OF CARBENDAZIM 12% + MANCOZEB 63% WP 2 GM PER LITER WATER,DELHI,CENTRAL,DELHI,05:19.4
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME CONTROL OF BLAST IN PADDY,SPRAY OF Tricyclazole 75% WP 1 GM PER LITER WATER,DELHI,CENTRAL,DELHI,47:42.7
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,TELL ME CONTROL OF LEAF YELLOW IN PADDY,SPRAY OF ZINK SULPHATE  5 GRAM +UREA 10 GRAM PER LITER WATER,DELHI,CENTRAL,DELHI,28:10.9
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,CENTRAL,DELHI,50:59.2
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME CONTROL OF BAKANAE DISEASE IN PADDY,SPRAY OF THIYO PHINET MITHAIL 1.5 GM PER LITER WATER,DELHI,CENTRAL,DELHI,24:01.1
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,CENTRAL,DELHI,35:08.1
KHARIF,AGRICULTURE,Others,Others,Soil Testing,TELL ME ABOUT TAKING SOIL SAMPLE ?,DEEG 6-9 INCH DEEP `V` SHAPE PIT AND TAKING 500 GM SOIL SAMPLE FOR TESTING SOIL,DELHI,CENTRAL,DELHI,08:14.7
KHARIF,AGRICULTURE,Others,Others,Soil Testing,TELL ME CONTECT NUMBER OF SOIL TESTING DEPPARTMENT ?,"CONTECT NUMBER OF SOIL & WATER TESTING DEPPARTMENT -011-27823823, 27898143, 23815207",DELHI,CENTRAL,DELHI,23:27.0
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,"NO RAIN POSSIBILITY IN NEXT 5  DAYS BUT CLOUDY SKY """,DELHI,CENTRAL,DELHI,24:04.9
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME CONTROL STEM BORER IN DHAN CROP.,SPRAY OF QUINOLPHOS 25% EC 2 ML PER LITER WATER,DELHI,CENTRAL,DELHI,10:46.1
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,"RAIN POSSIBILITY IN NEXT 3-4  DAYS AND CLOUDY SKY """,DELHI,CENTRAL,DELHI,26:03.0
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME PEST CONTROL IN PADDY,CARTAP HYDROCLORIDE 1 GRAM/LITER SPRAY KARE.,DELHI,CENTRAL,DELHI,57:54.3
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME RAIN FALL INFORMATION.,LIGHT RAIN MAY BE NEXT 2-3 DAYS,DELHI,CENTRAL,DELHI,36:08.9
RABI,AGRICULTURE,Oilseeds,Mustard,Varieties,TELL ME MUSTRD VARIETIES.,"PUSA JAGNATH,PUSA VIJAY,PUSA SARSO-21",DELHI,CENTRAL,DELHI,14:29.3
KHARIF,AGRICULTURE,Oilseeds,Mustard,Sowing Time and Weather,TELL ME SOWING TIME OF MUSTARD,"MUSTARD SOWING TIME- UN IRRIGATED- 15 SEPTEMBER TO 15 OCTOBER , IRRIGATED- OCTOBER LAST",DELHI,CENTRAL,DELHI,43:53.7
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Market Information,TELL ME DAIRY FARMING LOAN,CONTECT IN NEAREST BANK,DELHI,CENTRAL,DELHI,53:16.1
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,TELL ME DHAN 1121 MANDI RATE.,DHAN 1121 MANDI RATE 2815 RUPEES PER QT.,DELHI,CENTRAL,DELHI,17:28.7
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,"NO RAIN POSSIBILITY IN NEXT 5  DAYS BUT CLOUDY SKY """,DELHI,CENTRAL,DELHI,17:38.6
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY,DELHI,CENTRAL,DELHI,07:36.1
RABI,AGRICULTURE,Oilseeds,Mustard,Market Information,TELL ME MUSTARD MANDI RATE.,MUSTARD MANDI RATE 3496 RUPEES PER QT.,DELHI,CENTRAL,DELHI,50:50.6
KHARIF,AGRICULTURE,Others,Others,Government Schemes,TELL ME PUSA ATIC CONTECT NUMBER,011-25841670,DELHI,CENTRAL,DELHI,46:25.2
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME RAIN FALL INFORMATION.,NO RAIN POSSIBILITY IN NEXT  3-4  DAYS BUT CLOUDY SKY,DELHI,CENTRAL,DELHI,11:52.9
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)","Animal Production (Piggery, Goatery, Sheep Farming etc.)",I WANT TO ANIMAL RELATED KNOWLEDGE.,CONTECT FOR 18001801199,DELHI,CENTRAL,DELHI,47:11.4
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Credit,I WANT TO SUBSIDY ON ANIMAL.,25% SUBSIDY(2-10 ANIMAL) FOR GENRAL CATEGORY AND  33.33% SUBSIDY SC AND ST CONTECT IN NEAREST BANK.,DELHI,CENTRAL,DELHI,43:52.7
KHARIF,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),"	Plant Protection	",TELL ME ABOUT INSECT CONTROL IN MOONG,SPRAY OF MONOCROTOPHOS 36% SL 2 ML PER LITER WATER,DELHI,CENTRAL,DELHI,13:44.6
KHARIF,HORTICULTURE,Vegetables,Bottle Gourd ,"	Plant Protection	",TELL ME CONTROL GUM IN LOKI.,SPRAY OF CARBENDAZIM 1 GM PER LITER WATER,DELHI,CENTRAL,DELHI,26:27.0
KHARIF,HORTICULTURE,Vegetables,Spinach (Palak),"	Plant Protection	",TELL ME CONTROL BLACK ROOT IN PALAK.,GIVE BAVISTIN 200GM PER BIGHA WITH IRRIGATION.,DELHI,CENTRAL,DELHI,57:14.5
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Disease Management,TELL ME ABOUT VACCINATION FMD IN BOWINE,"Please Contact Deputy Director,Animal Husbandry & Dairying, Faridabad 0129-2421558",DELHI,CENTRAL,DELHI,07:26.6
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Artificial Insemination,TELL ME CONTECT NUMBER OF ANIMAL HUSBANDRY ?,CONTECT NUMBER OF ANIMAL HUSBANDRY-1800 180 1199,DELHI,CENTRAL,DELHI,07:33.5
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT  3-4  DAYS BUT CLOUDY SKY,DELHI,CENTRAL,DELHI,19:07.5
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME STEM BORER IN DHAN CROP.,SPRAY OF QUINOLPHOS 25% EC 2 ML PER LITER WATER,DELHI,CENTRAL,DELHI,41:26.9
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,CENTRAL,DELHI,17:38.1
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME CONTROL OF STEM BORAR,USE CARTAF HYDROCHLORIDE 20 KG PER HA FOR CONTROL OF SHOOT BORER,DELHI,CENTRAL,DELHI,21:28.7
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME RAIN FALL INFORMATION.,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,DELHI,CENTRAL,DELHI,55:28.1
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,TELL ME DAIRY FARMING LOAN,CONTECT IN NEAREST BANK,DELHI,CENTRAL,DELHI,38:16.2
KHARIF,HORTICULTURE,Vegetables,Onion,"Water Management, Micro Irrigation",TELL ME IRRIGATION INTERVEL IN ONION.,8-10 DAYS DEPAND ON SOIL MOISTURE.,DELHI,CENTRAL,DELHI,06:06.2
KHARIF,AGRICULTURE,Others,Others,Crop Insurance,TELL ME FARMER DIED GIVE CLAIM RELATED KNOWLEDGE.,CONTECT FOR 01275-252243,DELHI,CENTRAL,DELHI,54:03.6
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME RAIN FALL INFORMATION.,NO RAIN POSSIBILITY IN NEXT  3-4  DAYS BUT CLOUDY SKY,DELHI,CENTRAL,DELHI,42:09.5
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME CONTROL OF FALSE SMUT IN PADDY,SPRAY OF Copper Hydroxide 77% WP 2 KG PER HA IN 500-600 LTER WATER,DELHI,CENTRAL,DELHI,49:09.9
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Fertilizer Use and Availability,TELL ME NUTRIENT MANAGEMENT  ?,SPRAY OF POTASSIUM SULPHATE 0:0:50 10 GM PER LITER WATER,DELHI,CENTRAL,DELHI,51:06.4
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,TELL ME SUBSIDY DAIRY FARMING,25-33.33% SUBSIDY DAIRY FARMING,DELHI,CENTRAL,DELHI,22:27.9
KHARIF,HORTICULTURE,Fruits,Guava,Fertilizer Use and Availability,TELL ME FRUIT KAKARI IN GUAVA,SPRAY OF BOREX 4 GM PER LITER WATER,DELHI,CENTRAL,DELHI,55:23.7
KHARIF,HORTICULTURE,Vegetables,Chillies,"	Plant Protection	",TELL ME APHID CONTROL IN CHILLIES,DAIMITHIYOT 30EC 2 ML /LITER SPRAY KARE.,DELHI,CENTRAL,DELHI,03:30.1
KHARIF,HORTICULTURE,Fruits,Ber,"	Plant Protection	",TELL ME APIDS CONTROL IN BER,SPRAY OF MONOCROTOPHOS 36% SL 2 ML PER LITER WATER,DELHI,CENTRAL,DELHI,12:35.0
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,TELL ME MARKET RATE OF PADDY,MARKET RATE OF PADDY IN NARELA MANDI 2650 RS/Q,DELHI,CENTRAL,DELHI,54:40.3
KHARIF,AGRICULTURE,Oilseeds,Mustard,Varieties,TELL ME VARIETY OF MUSTERD,"MUSTARD VARIETY- T59,PUSA BOLD,RH30,BIO902,LAXMI,VASUNDHARA,JAGANNATH,RGN48,73,NRCDR 2,602",DELHI,CENTRAL,DELHI,28:07.8
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME WEATHER INFORMATION ?,RAIN POSSIBILITY IN NEXT 3-4 DAYS IN YOUR DISTRICT,DELHI,CENTRAL,DELHI,54:24.7
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,TELL ME SUBSIDY IN DAIRY LAON,25-33.33% SUBSIDY IN DAIRY LAON,DELHI,CENTRAL,DELHI,48:18.5
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY,DELHI,CENTRAL,DELHI,46:24.7
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY,DELHI,CENTRAL,DELHI,55:48.3
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME RAIN FALL INFORMATION.,NO RAIN FALL NEXT 3-4 DAYS BUT CLOUDY SKY.,DELHI,CENTRAL,DELHI,27:50.3
KHARIF,HORTICULTURE,Vegetables,Bottle Gourd ,"	Plant Protection	",TELL ME APHID CONTROL IN BOTTLE GOURD,SPRAY OF THIOMETHOXAM 25% WG 0.5 GM  PER LITER WATER,DELHI,CENTRAL,DELHI,16:42.0
KHARIF,HORTICULTURE,Vegetables,Bottle Gourd ,"	Plant Protection	",TELL ME RED PUMKIN BEETAL CONTROL IN BOTTLE GOURD,SPRAY OF IMAMECTIN BENZOATE 1 GM PER 3 LITER WATER,DELHI,CENTRAL,DELHI,18:55.6
KHARIF,AGRICULTURE,Cereals,Wheat,Weather,Asked for SMS activation ?,SMS activation Process Is Successfully Completed on your number,DELHI,CENTRAL,DELHI,32:25.1
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,TELL ME MARKET RATE OF PADDY 1121,MARKET RATE PADDY 1121 IN NARELA MANDI 2650 RS/Q,DELHI,CENTRAL,DELHI,37:12.6
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME INSECT CONROL IN DHAN ?,SPRAY OF CARTAP HYDROCHLORIDE 50% SP 1 ML PER LITER WATER,DELHI,CENTRAL,DELHI,38:23.7
KHARIF,AGRICULTURE,Others,Others,Weather,TELL ME WEATHER INFORMATION,PARTLY CLOUDY SKY IN NEXT 3-4 DAYS,DELHI,CENTRAL,DELHI,48:49.7
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,TELL ME ABOUT WEATHER INFORMATION ?,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY,DELHI,CENTRAL,DELHI,14:00.5
KHARIF,AGRICULTURE,Cereals,Wheat,Weather,TELL ME WEATHER INFORMATION ?,RAIN POSSIBILITY IN NEXT 3-4 DAYS IN YOUR DISTRICT,DELHI,CENTRAL,DELHI,20:33.2
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME PEST CONTROL IN PADDY,CARTAP HYDROCLORIDE 1 GRAM/LITER SPRAY KARE.,DELHI,CENTRAL,DELHI,07:45.4
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",TELL ME STEM BORER IN DHAN CROP.,SPRAY OF CARTAP HYDROCHLORIDE 50% SP 1 GM PER LITER WATER,DELHI,CENTRAL,DELHI,17:14.1
KHARIF,HORTICULTURE,Vegetables,Carrot,"	Plant Protection	",TELL ME ROOT ROT CONTROL IN CARROT,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION,DELHI,CENTRAL,DELHI,35:12.3
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Dairy Production,TELL ME DAIRY   LOAN  INFORMATION DAIRY,LOAN  INFORMATION    10  ANIMAL  6 LACK SUBSIDY ST 33 PER CENT GEN 25 PET SENT,DELHI,CENTRAL,DELHI,03:38.3
